source,city,listing_id,title,rooms,area_m2,floor,total_floors,price_tenge,district,address,listing_date,seller_type,url,price_per_m2,id
krisha,Астана,696398705,2-комнатная квартира · 61 м² · 3/6 этаж,2.0,61.0,3.0,6.0,300000,Есильский р-н,"Есильский р-н, Кабанбай Батыра 58Б — Возле меги",2026-03-19,owner,https://krisha.kz/a/show/696398705,4918.0,113
krisha,Астана,698992425,2-комнатная квартира · 48 м² · 9/16 этаж,2.0,48.0,9.0,16.0,300000,Есильский р-н,"Есильский р-н, Әнет баба 9/1",2026-03-19,owner,https://krisha.kz/a/show/698992425,6250.0,114
krisha,Астана,1010492730,1-комнатная квартира · 41 м² · 11/24 этаж,1.0,41.0,11.0,24.0,200000,Алматы р-н,"Алматы р-н, Калибек Куанышбаев, 11/3",2026-03-19,owner,https://krisha.kz/a/show/1010492730,4878.0,115
krisha,Астана,1010492610,1-комнатная квартира · 42 м² · 11/12 этаж,1.0,42.0,11.0,12.0,190000,Есильский р-н,"Есильский р-н, Абикен Бектуров 3/3",2026-03-19,owner,https://krisha.kz/a/show/1010492610,4523.8,116
krisha,Астана,1010149163,2-комнатная квартира · 50 м² · 10/17 этаж,2.0,50.0,10.0,17.0,300000,Есильский р-н,"Есильский р-н, Туран 50/5",2026-03-19,agency,https://krisha.kz/a/show/1010149163,6000.0,117
krisha,Астана,1010050585,2-комнатная квартира · 43 м²,2.0,43.0,,,230000,Есильский р-н,"Есильский р-н, Мангилик Ел 72",2026-03-19,owner,https://krisha.kz/a/show/1010050585,5348.8,118
krisha,Астана,699927763,1-комнатная квартира · 40 м² · 4/12 этаж,1.0,40.0,4.0,12.0,180000,Есильский р-н,"Есильский р-н, Кабанбай батыра",2026-03-19,owner,https://krisha.kz/a/show/699927763,4500.0,119
krisha,Астана,1006823451,1-комнатная квартира · 38 м² · 7/12 этаж,1.0,38.0,7.0,12.0,250000,Нура р-н,"Нура р-н, Туран 34 а",2026-03-19,owner,https://krisha.kz/a/show/1006823451,6578.9,120
krisha,Астана,1003598634,2-комнатная квартира · 41 м² · 5 этаж,2.0,41.0,,,410000,Нура р-н,"Нура р-н, Толе Би 28/1",2026-03-19,owner,https://krisha.kz/a/show/1003598634,10000.0,121
krisha,Астана,1010416630,2-комнатная квартира · 42.9 м² · 16/16 этаж,2.0,42.9,16.0,16.0,230000,Алматы р-н,"Алматы р-н, Кошкарбаева 27",2026-03-19,owner,https://krisha.kz/a/show/1010416630,5361.3,122
krisha,Астана,1010586039,1-комнатная квартира · 38 м² · 8/9 этаж,1.0,38.0,8.0,9.0,250000,Нура р-н,"Нура р-н, Толе би",2026-03-19,owner,https://krisha.kz/a/show/1010586039,6578.9,123
krisha,Астана,1010585936,2-комнатная квартира · 46 м² · 8/12 этаж,2.0,46.0,8.0,12.0,250000,Айтматова 77/6,Айтматова 77/6,2026-03-19,owner,https://krisha.kz/a/show/1010585936,5434.8,124
krisha,Астана,696808251,2-комнатная квартира · 62 м² · 12/14 этаж,2.0,62.0,12.0,14.0,300000,Есильский р-н,"Есильский р-н, Туркестан 10",2026-03-19,owner,https://krisha.kz/a/show/696808251,4838.7,125
krisha,Астана,1009032327,2-комнатная квартира · 52 м² · 20/22 этаж,2.0,52.0,20.0,22.0,450000,Есильский р-н,"Есильский р-н, Турар Рыскулов 9",2026-03-19,owner,https://krisha.kz/a/show/1009032327,8653.8,126
krisha,Астана,676046528,1-комнатная квартира · 40 м² · 4/10 этаж,1.0,40.0,4.0,10.0,250000,Есильский р-н,"Есильский р-н, Улы Дала 31",2026-03-19,owner,https://krisha.kz/a/show/676046528,6250.0,127
krisha,Астана,1010421661,2-комнатная квартира · 70 м² · 12/12 этаж,2.0,70.0,12.0,12.0,230000,Нура р-н,"Нура р-н, Коргалжынское шоссе 31",2026-03-19,agency,https://krisha.kz/a/show/1010421661,3285.7,128
krisha,Астана,1010439845,2-комнатная квартира · 52 м² · 3/9 этаж,2.0,52.0,3.0,9.0,260000,Есильский р-н,"Есильский р-н, Манглик Ел 58 — Expo",2026-03-19,owner,https://krisha.kz/a/show/1010439845,5000.0,129
krisha,Астана,1009066360,1-комнатная квартира · 40 м² · 2/10 этаж,1.0,40.0,2.0,10.0,210000,Есильский р-н,"Есильский р-н, Бокейхана 25",2026-03-19,owner,https://krisha.kz/a/show/1009066360,5250.0,130
krisha,Астана,683911097,2-комнатная квартира · 55 м² · 6/14 этаж,2.0,55.0,6.0,14.0,180000,Сарыарка р-н,"Сарыарка р-н, Тлендиева 36 — Тлендиева-Коктал",2026-03-19,owner,https://krisha.kz/a/show/683911097,3272.7,131
krisha,Астана,1006292218,1-комнатная квартира · 45 м² · 2/9 этаж,1.0,45.0,2.0,9.0,180000,Алматы р-н,"Алматы р-н, Жумекен Нажимеденова 64",2026-03-19,owner,https://krisha.kz/a/show/1006292218,4000.0,132
krisha,Астана,1010057673,2-комнатная квартира · 66.2 м² · 2/9 этаж,2.0,66.2,2.0,9.0,280000,Анет-баба 1,Анет-баба 1,2026-03-19,owner,https://krisha.kz/a/show/1010057673,4229.6,133
krisha,Астана,1010177272,1-комнатная квартира · 30 м² · 9 этаж,1.0,30.0,,,170000,Сарайшык р-н,"Сарайшык р-н, Болекпаева 19",2026-03-19,agency,https://krisha.kz/a/show/1010177272,5666.7,134
krisha,Астана,1008455867,2-комнатная квартира · 80 м² · 9/17 этаж,2.0,80.0,9.0,17.0,450000,Есильский р-н,"Есильский р-н, Туран 50/3",2026-03-19,owner,https://krisha.kz/a/show/1008455867,5625.0,135
krisha,Астана,1010535956,2-комнатная квартира · 50 м² · 11/16 этаж,2.0,50.0,11.0,16.0,420000,Нура р-н,"Нура р-н, Туран 39",2026-03-19,owner,https://krisha.kz/a/show/1010535956,8400.0,136
krisha,Астана,1005616514,2-комнатная квартира · 39 м² · 3/9 этаж,2.0,39.0,3.0,9.0,270000,Есильский р-н,"Есильский р-н, Мангилик Ел 51/6",2026-03-19,owner,https://krisha.kz/a/show/1005616514,6923.1,137
krisha,Астана,1010296922,1-комнатная квартира · 40 м²,1.0,40.0,,,180000,Нура р-н,"Нура р-н, Туран 34а",2026-03-19,unknown,https://krisha.kz/a/show/1010296922,4500.0,138
krisha,Астана,1010204763,1-комнатная квартира · 39 м² · 7/20 этаж,1.0,39.0,7.0,20.0,240000,Есильский р-н,"Есильский р-н, Туркестан 14",2026-03-19,owner,https://krisha.kz/a/show/1010204763,6153.8,139
krisha,Астана,1009644426,1-комнатная квартира · 48 м² · 2/7 этаж,1.0,48.0,2.0,7.0,180000,Есильский р-н,"Есильский р-н, Е319 2А — Мангилик ел",2026-03-19,owner,https://krisha.kz/a/show/1009644426,3750.0,140
krisha,Астана,696234699,2-комнатная квартира · 57 м² · 5/7 этаж,2.0,57.0,5.0,7.0,250000,Есильский р-н,"Есильский р-н, Маншук маметова 2",2026-03-19,agency,https://krisha.kz/a/show/696234699,4386.0,141
krisha,Астана,693460278,1-комнатная квартира · 42 м² · 6/12 этаж,1.0,42.0,6.0,12.0,200000,Нура р-н,"Нура р-н, Чингиз Айтматова 62/2",2026-03-19,owner,https://krisha.kz/a/show/693460278,4761.9,142
krisha,Астана,1010584868,1-комнатная квартира · 42 м² · 7/12 этаж,1.0,42.0,7.0,12.0,250000,Сарыарка р-н,"Сарыарка р-н, Чингиз Айтматов 77/2",2026-03-19,owner,https://krisha.kz/a/show/1010584868,5952.4,143
krisha,Астана,1009837032,2-комнатная квартира · 50 м² · 4/15 этаж,2.0,50.0,4.0,15.0,300000,Алматы р-н,"Алматы р-н, Тәуелсіздік 23/1 — Шарля де Голя",2026-03-19,owner,https://krisha.kz/a/show/1009837032,6000.0,144
krisha,Астана,690864614,1-комнатная квартира · 20 м²,1.0,20.0,,,150000,Алматы р-н,"Алматы р-н, Калдаякова 24 — Жумабаева",2026-03-19,owner,https://krisha.kz/a/show/690864614,7500.0,145
krisha,Астана,1010413971,2-комнатная квартира · 75 м² · 4/12 этаж,2.0,75.0,4.0,12.0,250000,Нура р-н,"Нура р-н, Кайым Мухамедханов 25 — Срочная цена",2026-03-19,agency,https://krisha.kz/a/show/1010413971,3333.3,146
krisha,Астана,699275529,1-комнатная квартира · 25 м² · 1/1 этаж,1.0,25.0,1.0,1.0,100000,Алматы р-н,"Алматы р-н, Аманат 6",2026-03-19,owner,https://krisha.kz/a/show/699275529,4000.0,147
krisha,Астана,1010408291,2-комнатная квартира · 55 м²,2.0,55.0,,,180000,Куйши Дина 35,Куйши Дина 35,2026-03-19,agency,https://krisha.kz/a/show/1010408291,3272.7,148
krisha,Астана,1006502843,1-комнатная квартира · 22 м² · 6/10 этаж,1.0,22.0,6.0,10.0,155000,Нура р-н,"Нура р-н, Шоссе Коргалжын 37",2026-03-19,owner,https://krisha.kz/a/show/1006502843,7045.5,149
krisha,Астана,696559601,1-комнатная квартира · 35 м² · 6/12 этаж,1.0,35.0,6.0,12.0,190000,Нура р-н,"Нура р-н, Казбек би",2026-03-19,owner,https://krisha.kz/a/show/696559601,5428.6,150
krisha,Астана,1008636253,2-комнатная квартира · 64 м² · 2/17 этаж,2.0,64.0,2.0,17.0,220000,Есильский р-н,"Есильский р-н, Толе би 27 — Улы дала",2026-03-19,owner,https://krisha.kz/a/show/1008636253,3437.5,151
krisha,Астана,1010326597,5-комнатная квартира · 328 м² · 6/10 этаж,5.0,328.0,6.0,10.0,1200000,Сарыарка р-н,"Сарыарка р-н, Мамбетова 10",2026-03-19,agency,https://krisha.kz/a/show/1010326597,3658.5,152
krisha,Астана,1007374802,2-комнатная квартира · 62 м² · 14/16 этаж,2.0,62.0,14.0,16.0,300000,Нура р-н,"Нура р-н, Санжара Асфендиярова 2 — Сыганак",2026-03-19,owner,https://krisha.kz/a/show/1007374802,4838.7,153
krisha,Астана,1010584099,1-комнатная квартира · 49 м² · 8/8 этаж,1.0,49.0,8.0,8.0,200000,Сарайшык р-н,"Сарайшык р-н, Аманжол Болекпаев 12 — А.Байтұрсынова мен М.Жұмабаева пересичение",2026-03-19,owner,https://krisha.kz/a/show/1010584099,4081.6,154
krisha,Астана,1010525220,1-комнатная квартира · 39 м² · 18/24 этаж,1.0,39.0,18.0,24.0,160000,Алматы р-н,"Алматы р-н, Момышулы 11",2026-03-19,agency,https://krisha.kz/a/show/1010525220,4102.6,155
krisha,Астана,1010583757,2-комнатная квартира · 70 м² · 16/16 этаж,2.0,70.0,16.0,16.0,300000,Нура р-н,"Нура р-н, Чингиз Айтматов 36",2026-03-19,owner,https://krisha.kz/a/show/1010583757,4285.7,156
krisha,Астана,1010583510,1-комнатная квартира · 43 м² · 4/10 этаж,1.0,43.0,4.0,10.0,180000,Алматы р-н,"Алматы р-н, Жумабаева 60/4 — Кошкарбаева",2026-03-19,owner,https://krisha.kz/a/show/1010583510,4186.0,157
krisha,Астана,1010583484,1-комнатная квартира · 40 м² · 7/10 этаж,1.0,40.0,7.0,10.0,210000,Нура р-н,"Нура р-н, Култегин 9",2026-03-19,owner,https://krisha.kz/a/show/1010583484,5250.0,158
krisha,Астана,698702886,1-комнатная квартира · 49 м² · 5/17 этаж,1.0,49.0,5.0,17.0,240000,Есильский р-н,"Есильский р-н, Туран 50/2 — Возле стадион Астана Арена",2026-03-19,owner,https://krisha.kz/a/show/698702886,4898.0,159
krisha,Астана,1001959969,1-комнатная квартира · 25 м² · 4/13 этаж,1.0,25.0,4.0,13.0,150000,Алматы р-н,"Алматы р-н, Кошкарбаева 68",2026-03-19,owner,https://krisha.kz/a/show/1001959969,6000.0,160
krisha,Астана,1006288542,2-комнатная квартира · 48 м²,2.0,48.0,,,200000,Нура р-н,"Нура р-н, Кабанбай батыра 59",2026-03-19,owner,https://krisha.kz/a/show/1006288542,4166.7,161
krisha,Астана,1000814639,2-комнатная квартира · 50 м² · 21/24 этаж,2.0,50.0,21.0,24.0,280000,Есильский р-н,"Есильский р-н, Кабанбай батыр 48/5 — Орынбор",2026-03-19,owner,https://krisha.kz/a/show/1000814639,5600.0,162
krisha,Астана,1008211847,1-комнатная квартира · 43 м² · 3/9 этаж,1.0,43.0,3.0,9.0,190000,Алматы р-н,"Алматы р-н, Культегин 10 — Сыганак",2026-03-19,agency,https://krisha.kz/a/show/1008211847,4418.6,163
krisha,Астана,1001787322,4-комнатная квартира · 109 м² · 8/21 этаж,4.0,109.0,8.0,21.0,1000000,Есильский р-н,"Есильский р-н, Кабанбай батыра 43Г",2026-03-19,owner,https://krisha.kz/a/show/1001787322,9174.3,164
krisha,Астана,1010523819,1-комнатная квартира · 40 м² · 5/10 этаж,1.0,40.0,5.0,10.0,230000,Есильский р-н,"Есильский р-н, Е-809 23",2026-03-19,agency,https://krisha.kz/a/show/1010523819,5750.0,165
krisha,Астана,1010485429,1-комнатная квартира · 15 м² · 2/4 этаж,1.0,15.0,2.0,4.0,100000,Сарыарка р-н,"Сарыарка р-н, Асемконыр 8 — Коктал 1",2026-03-19,unknown,https://krisha.kz/a/show/1010485429,6666.7,166
krisha,Астана,1010581866,1-комнатная квартира · 48 м² · 12/13 этаж,1.0,48.0,12.0,13.0,200000,Нура р-н,"Нура р-н, Чингиз Айтматов",2026-03-19,agency,https://krisha.kz/a/show/1010581866,4166.7,167
krisha,Астана,690267806,1-комнатная квартира · 40 м² · 2/11 этаж,1.0,40.0,2.0,11.0,170000,Сарыарка р-н,"Сарыарка р-н, Косшыгулулы 21 — Напротив мечты",2026-03-19,owner,https://krisha.kz/a/show/690267806,4250.0,168
krisha,Астана,1010461111,2-комнатная квартира · 48 м² · 5 этаж,2.0,48.0,,,270000,Нура р-н,"Нура р-н, Е-36 2, 4, 5, 9, 11",2026-03-19,agency,https://krisha.kz/a/show/1010461111,5625.0,169
